formula_id,spec,semantics,algorithm,mode,n_samples,m_runs,avg_total_s,avg_per_sample_s,avg_per_sample_us,benchmark_kind,interval_len
5,"G[0,4500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002547128380,0.000000127356,0.127356,general,4500
5,"G[0,4600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002541988380,0.000000127099,0.127099,general,4600
5,"G[0,4700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002539323360,0.000000126966,0.126966,general,4700
5,"G[0,4800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002614669200,0.000000130733,0.130733,general,4800
5,"G[0,4900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002548176760,0.000000127409,0.127409,general,4900
5,"G[0,5000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002530120040,0.000000126506,0.126506,general,5000
6,"F[0,1] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002467889160,0.000000123394,0.123394,general,1
6,"F[0,100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002604373300,0.000000130219,0.130219,general,100
6,"F[0,200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002587904160,0.000000129395,0.129395,general,200
6,"F[0,300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002573179160,0.000000128659,0.128659,general,300
6,"F[0,400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002586263360,0.000000129313,0.129313,general,400
6,"F[0,500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002567324120,0.000000128366,0.128366,general,500
6,"F[0,600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002557878380,0.000000127894,0.127894,general,600
6,"F[0,700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002558281660,0.000000127914,0.127914,general,700
6,"F[0,800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002563173340,0.000000128159,0.128159,general,800
6,"F[0,900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002564569120,0.000000128228,0.128228,general,900
6,"F[0,1000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002562343360,0.000000128117,0.128117,general,1000
6,"F[0,1100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002557017540,0.000000127851,0.127851,general,1100
6,"F[0,1200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002560234980,0.000000128012,0.128012,general,1200
6,"F[0,1300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002554253320,0.000000127713,0.127713,general,1300
6,"F[0,1400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002558564140,0.000000127928,0.127928,general,1400
6,"F[0,1500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002558050760,0.000000127903,0.127903,general,1500
6,"F[0,1600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002567834100,0.000000128392,0.128392,general,1600
6,"F[0,1700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002581575000,0.000000129079,0.129079,general,1700
6,"F[0,1800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002554110000,0.000000127705,0.127705,general,1800
6,"F[0,1900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002564571620,0.000000128229,0.128229,general,1900
6,"F[0,2000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002554816680,0.000000127741,0.127741,general,2000
6,"F[0,2100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002565517500,0.000000128276,0.128276,general,2100
6,"F[0,2200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002563233180,0.000000128162,0.128162,general,2200
6,"F[0,2300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002568791760,0.000000128440,0.128440,general,2300
6,"F[0,2400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002552102560,0.000000127605,0.127605,general,2400
6,"F[0,2500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002562675860,0.000000128134,0.128134,general,2500
6,"F[0,2600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002597174240,0.000000129859,0.129859,general,2600
6,"F[0,2700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002572495780,0.000000128625,0.128625,general,2700
6,"F[0,2800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002579942540,0.000000128997,0.128997,general,2800
6,"F[0,2900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002574684120,0.000000128734,0.128734,general,2900
6,"F[0,3000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002573530920,0.000000128677,0.128677,general,3000
6,"F[0,3100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002566454140,0.000000128323,0.128323,general,3100
6,"F[0,3200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002558104200,0.000000127905,0.127905,general,3200
6,"F[0,3300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002574180060,0.000000128709,0.128709,general,3300
6,"F[0,3400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002562723340,0.000000128136,0.128136,general,3400
6,"F[0,3500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002566850020,0.000000128343,0.128343,general,3500
6,"F[0,3600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002557041660,0.000000127852,0.127852,general,3600
6,"F[0,3700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002556247580,0.000000127812,0.127812,general,3700
6,"F[0,3800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002561572540,0.000000128079,0.128079,general,3800
6,"F[0,3900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002558807460,0.000000127940,0.127940,general,3900
6,"F[0,4000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002551490860,0.000000127575,0.127575,general,4000
6,"F[0,4100] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002548904240,0.000000127445,0.127445,general,4100
6,"F[0,4200] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002553442600,0.000000127672,0.127672,general,4200
6,"F[0,4300] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002544185880,0.000000127209,0.127209,general,4300
6,"F[0,4400] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002553216720,0.000000127661,0.127661,general,4400
6,"F[0,4500] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002561620880,0.000000128081,0.128081,general,4500
6,"F[0,4600] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002551789180,0.000000127589,0.127589,general,4600
6,"F[0,4700] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002575874920,0.000000128794,0.128794,general,4700
6,"F[0,4800] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002565209160,0.000000128260,0.128260,general,4800
6,"F[0,4900] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002581401700,0.000000129070,0.129070,general,4900
6,"F[0,5000] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.002568466640,0.000000128423,0.128423,general,5000
1,(x < 0.5) and (x > -0.5),Rosi,Incremental,online,20000,50,0.003393825840,0.000000169691,0.169691,general,0
2,"G[0,1000] (x > 0.5 -> F[0,100] (x < 0.0))",Rosi,Incremental,online,20000,50,9.944275783300,0.000497213789,497.213789,general,1000
3,"(G[0,100] (x < 0.5)) or (G[100,150] (x > 0.0))",Rosi,Incremental,online,20000,50,0.244714643380,0.000012235732,12.235732,general,100
4,"(x < 0.0) U[0,1] (x > 0.0)",Rosi,Incremental,online,20000,50,0.005859805020,0.000000292990,0.292990,general,1
4,"(x < 0.0) U[0,100] (x > 0.0)",Rosi,Incremental,online,20000,50,0.958601737560,0.000047930087,47.930087,general,100
4,"(x < 0.0) U[0,200] (x > 0.0)",Rosi,Incremental,online,20000,50,3.360549278280,0.000168027464,168.027464,general,200
4,"(x < 0.0) U[0,300] (x > 0.0)",Rosi,Incremental,online,20000,50,7.211300974200,0.000360565049,360.565049,general,300
4,"(x < 0.0) U[0,400] (x > 0.0)",Rosi,Incremental,online,20000,50,12.382598658260,0.000619129933,619.129933,general,400
4,"(x < 0.0) U[0,500] (x > 0.0)",Rosi,Incremental,online,20000,50,18.893851536600,0.000944692577,944.692577,general,500
4,"(x < 0.0) U[0,600] (x > 0.0)",Rosi,Incremental,online,20000,50,28.066534551620,0.001403326728,1403.326728,general,600
4,"(x < 0.0) U[0,700] (x > 0.0)",Rosi,Incremental,online,20000,50,38.357425445780,0.001917871272,1917.871272,general,700
4,"(x < 0.0) U[0,800] (x > 0.0)",Rosi,Incremental,online,20000,50,50.199506597520,0.002509975330,2509.975330,general,800
4,"(x < 0.0) U[0,900] (x > 0.0)",Rosi,Incremental,online,20000,50,63.233108394940,0.003161655420,3161.655420,general,900
4,"(x < 0.0) U[0,1000] (x > 0.0)",Rosi,Incremental,online,20000,50,77.685236164940,0.003884261808,3884.261808,general,1000
5,"G[0,1] (x > 0.0)",Rosi,Incremental,online,20000,50,0.002646946640,0.000000132347,0.132347,general,1
5,"G[0,100] (x > 0.0)",Rosi,Incremental,online,20000,50,0.090864497520,0.000004543225,4.543225,general,100
5,"G[0,200] (x > 0.0)",Rosi,Incremental,online,20000,50,0.215997508360,0.000010799875,10.799875,general,200
5,"G[0,300] (x > 0.0)",Rosi,Incremental,online,20000,50,0.347438885780,0.000017371944,17.371944,general,300
5,"G[0,400] (x > 0.0)",Rosi,Incremental,online,20000,50,0.484748179220,0.000024237409,24.237409,general,400
5,"G[0,500] (x > 0.0)",Rosi,Incremental,online,20000,50,0.573012958460,0.000028650648,28.650648,general,500
5,"G[0,600] (x > 0.0)",Rosi,Incremental,online,20000,50,0.698339071700,0.000034916954,34.916954,general,600
5,"G[0,700] (x > 0.0)",Rosi,Incremental,online,20000,50,0.839656586580,0.000041982829,41.982829,general,700
5,"G[0,800] (x > 0.0)",Rosi,Incremental,online,20000,50,0.954898362520,0.000047744918,47.744918,general,800
5,"G[0,900] (x > 0.0)",Rosi,Incremental,online,20000,50,1.079142864140,0.000053957143,53.957143,general,900
5,"G[0,1000] (x > 0.0)",Rosi,Incremental,online,20000,50,1.211733891640,0.000060586695,60.586695,general,1000
6,"F[0,1] (x > 0.0)",Rosi,Incremental,online,20000,50,0.002711899180,0.000000135595,0.135595,general,1
6,"F[0,100] (x > 0.0)",Rosi,Incremental,online,20000,50,0.082218696680,0.000004110935,4.110935,general,100
6,"F[0,200] (x > 0.0)",Rosi,Incremental,online,20000,50,0.193838221600,0.000009691911,9.691911,general,200
6,"F[0,300] (x > 0.0)",Rosi,Incremental,online,20000,50,0.301822018320,0.000015091101,15.091101,general,300
6,"F[0,400] (x > 0.0)",Rosi,Incremental,online,20000,50,0.403275834180,0.000020163792,20.163792,general,400
6,"F[0,500] (x > 0.0)",Rosi,Incremental,online,20000,50,0.487269544220,0.000024363477,24.363477,general,500
6,"F[0,600] (x > 0.0)",Rosi,Incremental,online,20000,50,0.571630004140,0.000028581500,28.581500,general,600
6,"F[0,700] (x > 0.0)",Rosi,Incremental,online,20000,50,0.665389790040,0.000033269490,33.269490,general,700
6,"F[0,800] (x > 0.0)",Rosi,Incremental,online,20000,50,0.764350324120,0.000038217516,38.217516,general,800
6,"F[0,900] (x > 0.0)",Rosi,Incremental,online,20000,50,0.852841098320,0.000042642055,42.642055,general,900
6,"F[0,1000] (x > 0.0)",Rosi,Incremental,online,20000,50,0.946152979200,0.000047307649,47.307649,general,1000
