formula_id,spec,semantics,algorithm,mode,n_samples,m_runs,avg_total_s,avg_per_sample_s,avg_per_sample_us,temporal_depth
4,"(x < 0.0) U[0,3100.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.07700468746001206,3.850234373000603e-06,3.8502343730006032,3100.0
4,"(x < 0.0) U[0,3200.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.07846353579999686,3.923176789999843e-06,3.923176789999843,3200.0
4,"(x < 0.0) U[0,3300.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.08088741588001085,4.0443707940005424e-06,4.0443707940005424,3300.0
4,"(x < 0.0) U[0,3400.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.08283983338001236,4.141991669000618e-06,4.1419916690006175,3400.0
4,"(x < 0.0) U[0,3500.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.08398316849998992,4.199158424999496e-06,4.199158424999496,3500.0
4,"(x < 0.0) U[0,3600.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0863059499800147,4.315297499000735e-06,4.315297499000735,3600.0
4,"(x < 0.0) U[0,3700.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.08772197577998668,4.386098788999334e-06,4.386098788999334,3700.0
4,"(x < 0.0) U[0,3800.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.08907616337998661,4.453808168999331e-06,4.4538081689993305,3800.0
4,"(x < 0.0) U[0,3900.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0915655100800268,4.57827550400134e-06,4.57827550400134,3900.0
4,"(x < 0.0) U[0,4000.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.09300706078001894,4.650353039000947e-06,4.650353039000947,4000.0
4,"(x < 0.0) U[0,4100.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.10915229343995633,5.457614671997816e-06,5.457614671997816,4100.0
4,"(x < 0.0) U[0,4200.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.10687701753995497,5.343850876997749e-06,5.343850876997749,4200.0
4,"(x < 0.0) U[0,4300.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.11246599920002154,5.623299960001077e-06,5.623299960001077,4300.0
4,"(x < 0.0) U[0,4400.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.11202745084001435,5.601372542000717e-06,5.601372542000718,4400.0
4,"(x < 0.0) U[0,4500.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.11272329163996801,5.636164581998401e-06,5.6361645819984005,4500.0
4,"(x < 0.0) U[0,4600.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.11661714751994623,5.8308573759973114e-06,5.8308573759973115,4600.0
4,"(x < 0.0) U[0,4700.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.11524811829998725,5.762405914999363e-06,5.762405914999363,4700.0
4,"(x < 0.0) U[0,4800.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.12090866588004247,6.045433294002123e-06,6.045433294002123,4800.0
4,"(x < 0.0) U[0,4900.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.11952018827999382,5.976009413999691e-06,5.976009413999692,4900.0
4,"(x < 0.0) U[0,5000.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.12352462843999092,6.176231421999546e-06,6.176231421999546,5000.0
5,"G[0,1.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.003961374959999375,1.9806874799996878e-07,0.19806874799996876,1.0
5,"G[0,100.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0041874023800119176,2.0937011900059587e-07,0.20937011900059588,100.0
5,"G[0,200.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004213692419989456,2.106846209994728e-07,0.21068462099947283,200.0
5,"G[0,300.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004025379960048667,2.0126899800243336e-07,0.20126899800243336,300.0
5,"G[0,400.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004100252539983557,2.0501262699917788e-07,0.20501262699917788,400.0
5,"G[0,500.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004201040860034482,2.100520430017241e-07,0.2100520430017241,500.0
5,"G[0,600.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.003990736779951476,1.9953683899757377e-07,0.19953683899757377,600.0
5,"G[0,700.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004389517499985232,2.194758749992616e-07,0.2194758749992616,700.0
5,"G[0,800.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0043267283400018645,2.1633641700009322e-07,0.2163364170000932,800.0
5,"G[0,900.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004468865860017104,2.2344329300085521e-07,0.22344329300085522,900.0
5,"G[0,1000.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004402052520017605,2.2010262600088027e-07,0.22010262600088026,1000.0
5,"G[0,1100.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004538672479984598,2.2693362399922989e-07,0.2269336239992299,1100.0
5,"G[0,1200.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004353343200045856,2.176671600022928e-07,0.2176671600022928,1200.0
5,"G[0,1300.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004428897540055914,2.2144487700279572e-07,0.22144487700279572,1300.0
5,"G[0,1400.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004593847540018032,2.296923770009016e-07,0.2296923770009016,1400.0
5,"G[0,1500.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004406750779962749,2.2033753899813745e-07,0.22033753899813743,1500.0
5,"G[0,1600.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004435815799997727,2.2179078999988635e-07,0.22179078999988636,1600.0
5,"G[0,1700.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004447677560010561,2.2238387800052804e-07,0.22238387800052803,1700.0
5,"G[0,1800.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004458103300021321,2.2290516500106606e-07,0.22290516500106605,1800.0
5,"G[0,1900.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0045247483599541736,2.2623741799770867e-07,0.22623741799770866,1900.0
5,"G[0,2000.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004355604999991556,2.1778024999957777e-07,0.21778024999957776,2000.0
5,"G[0,2100.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004470444159969702,2.235222079984851e-07,0.2235222079984851,2100.0
5,"G[0,2200.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004625111620043754,2.3125558100218768e-07,0.23125558100218768,2200.0
5,"G[0,2300.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0045435116800217655,2.2717558400108827e-07,0.22717558400108828,2300.0
5,"G[0,2400.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0044200183599969025,2.2100091799984513e-07,0.22100091799984511,2400.0
5,"G[0,2500.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0046488675000273365,2.3244337500136682e-07,0.2324433750013668,2500.0
5,"G[0,2600.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0045979349400295175,2.2989674700147587e-07,0.22989674700147586,2600.0
5,"G[0,2700.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0044406741799775775,2.2203370899887886e-07,0.22203370899887886,2700.0
5,"G[0,2800.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004160037539995756,2.0800187699978778e-07,0.20800187699978778,2800.0
5,"G[0,2900.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004256965080039663,2.1284825400198314e-07,0.21284825400198315,2900.0
5,"G[0,3000.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004076888359977601,2.0384441799888008e-07,0.2038444179988801,3000.0
5,"G[0,3100.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004032106719996591,2.0160533599982955e-07,0.20160533599982955,3100.0
5,"G[0,3200.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004388415740022538,2.1942078700112688e-07,0.21942078700112688,3200.0
5,"G[0,3300.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004238369119975687,2.1191845599878434e-07,0.21191845599878434,3300.0
5,"G[0,3400.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004133665860044857,2.0668329300224287e-07,0.20668329300224286,3400.0
5,"G[0,3500.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.003992254140011937,1.9961270700059684e-07,0.19961270700059683,3500.0
5,"G[0,3600.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004280529120014762,2.140264560007381e-07,0.2140264560007381,3600.0
5,"G[0,3700.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0040354733799995305,2.0177366899997653e-07,0.20177366899997654,3700.0
5,"G[0,3800.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004000677499989252,2.0003387499946258e-07,0.2000338749994626,3800.0
5,"G[0,3900.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0042847724599960205,2.1423862299980103e-07,0.21423862299980104,3900.0
5,"G[0,4000.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004144038359982005,2.0720191799910026e-07,0.20720191799910026,4000.0
5,"G[0,4100.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004066641720019106,2.033320860009553e-07,0.2033320860009553,4100.0
5,"G[0,4200.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004148208319975311,2.0741041599876553e-07,0.20741041599876553,4200.0
5,"G[0,4300.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004194901739983834,2.097450869991917e-07,0.2097450869991917,4300.0
5,"G[0,4400.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0039913357800287486,1.9956678900143742e-07,0.19956678900143743,4400.0
5,"G[0,4500.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004270237520004229,2.1351187600021148e-07,0.2135118760002115,4500.0
5,"G[0,4600.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.00417971081998985,2.089855409994925e-07,0.2089855409994925,4600.0
5,"G[0,4700.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.003936130820020481,1.9680654100102404e-07,0.19680654100102404,4700.0
5,"G[0,4800.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004202327579996563,2.1011637899982818e-07,0.21011637899982819,4800.0
5,"G[0,4900.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0041919816599966,2.0959908299983e-07,0.20959908299983,4900.0
5,"G[0,5000.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.003940860020020409,1.9704300100102044e-07,0.19704300100102043,5000.0
6,"F[0,1.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004315742559965656,2.157871279982828e-07,0.2157871279982828,1.0
6,"F[0,100.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.00451821500002552,2.25910750001276e-07,0.225910750001276,100.0
6,"F[0,200.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004671676699981617,2.3358383499908088e-07,0.2335838349990809,200.0
6,"F[0,300.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004405849300019327,2.2029246500096635e-07,0.22029246500096636,300.0
6,"F[0,400.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0044900275199961474,2.2450137599980737e-07,0.22450137599980738,400.0
6,"F[0,500.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004339525000023059,2.1697625000115295e-07,0.21697625000115295,500.0
6,"F[0,600.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004558407399936186,2.2792036999680932e-07,0.2279203699968093,600.0
6,"F[0,700.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004373461760005739,2.1867308800028698e-07,0.21867308800028698,700.0
6,"F[0,800.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0045798675000150975,2.2899337500075487e-07,0.22899337500075487,800.0
6,"F[0,900.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004490734180008076,2.245367090004038e-07,0.2245367090004038,900.0
6,"F[0,1000.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004368729240022731,2.1843646200113655e-07,0.21843646200113656,1000.0
6,"F[0,1100.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004617126600014672,2.3085633000073358e-07,0.23085633000073358,1100.0
6,"F[0,1200.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004380218260030233,2.1901091300151167e-07,0.21901091300151165,1200.0
6,"F[0,1300.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004448724199983189,2.2243620999915947e-07,0.22243620999915947,1300.0
6,"F[0,1400.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0045033475000218455,2.2516737500109228e-07,0.22516737500109227,1400.0
6,"F[0,1500.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004374929280002107,2.1874646400010536e-07,0.21874646400010536,1500.0
6,"F[0,1600.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004492260900015026,2.246130450007513e-07,0.2246130450007513,1600.0
6,"F[0,1700.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004477010040018286,2.2385050200091427e-07,0.22385050200091428,1700.0
6,"F[0,1800.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0042339507399719875,2.116975369985994e-07,0.2116975369985994,1800.0
6,"F[0,1900.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004516572500006077,2.2582862500030387e-07,0.22582862500030387,1900.0
6,"F[0,2000.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004466208320000078,2.233104160000039e-07,0.2233104160000039,2000.0
6,"F[0,2100.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004323850819992004,2.1619254099960019e-07,0.2161925409996002,2100.0
6,"F[0,2200.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0045288158400035175,2.264407920001759e-07,0.2264407920001759,2200.0
6,"F[0,2300.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004543740959970819,2.2718704799854096e-07,0.22718704799854095,2300.0
6,"F[0,2400.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004384980000031647,2.1924900000158234e-07,0.21924900000158234,2400.0
6,"F[0,2500.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004448059240003204,2.224029620001602e-07,0.2224029620001602,2500.0
6,"F[0,2600.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004124203400051556,2.062101700025778e-07,0.20621017000257783,2600.0
6,"F[0,2700.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.00419119251997472,2.0955962599873601e-07,0.209559625998736,2700.0
6,"F[0,2800.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.003916974220046541,1.9584871100232704e-07,0.19584871100232704,2800.0
6,"F[0,2900.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004186634980005693,2.0933174900028463e-07,0.20933174900028462,2900.0
6,"F[0,3000.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004144367460012291,2.0721837300061455e-07,0.20721837300061455,3000.0
6,"F[0,3100.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0041306675000214454,2.0653337500107226e-07,0.20653337500107227,3100.0
6,"F[0,3200.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004197109940005248,2.0985549700026242e-07,0.20985549700026243,3200.0
6,"F[0,3300.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0039835274400229536,1.9917637200114769e-07,0.19917637200114768,3300.0
6,"F[0,3400.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004102087520004715,2.0510437600023576e-07,0.20510437600023576,3400.0
6,"F[0,3500.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004174956639990342,2.0874783199951707e-07,0.20874783199951708,3500.0
6,"F[0,3600.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004308613360017262,2.154306680008631e-07,0.2154306680008631,3600.0
6,"F[0,3700.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0039216317400405385,1.9608158700202693e-07,0.19608158700202694,3700.0
6,"F[0,3800.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004068790780002019,2.0343953900010095e-07,0.20343953900010095,3800.0
6,"F[0,3900.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004380788340013169,2.1903941700065845e-07,0.21903941700065846,3900.0
6,"F[0,4000.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.003938449100023718,1.9692245500118588e-07,0.19692245500118588,4000.0
6,"F[0,4100.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.0039967233599963944,1.9983616799981973e-07,0.19983616799981974,4100.0
6,"F[0,4200.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004183524160016532,2.091762080008266e-07,0.2091762080008266,4200.0
6,"F[0,4300.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004257003339989751,2.1285016699948757e-07,0.21285016699948758,4300.0
6,"F[0,4400.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004014221740035282,2.007110870017641e-07,0.2007110870017641,4400.0
6,"F[0,4500.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004102773360018546,2.051386680009273e-07,0.2051386680009273,4500.0
6,"F[0,4600.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004063220840016583,2.0316104200082916e-07,0.20316104200082916,4600.0
6,"F[0,4700.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004190609999996014,2.0953049999980067e-07,0.20953049999980067,4700.0
6,"F[0,4800.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004055259139986447,2.0276295699932235e-07,0.20276295699932234,4800.0
6,"F[0,4900.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004074095859996305,2.0370479299981524e-07,0.20370479299981525,4900.0
6,"F[0,5000.0] (x > 0.0)",EagerQualitative,Incremental,online,20000,50,0.004218831599946498,2.109415799973249e-07,0.2109415799973249,5000.0
1,(x < 0.5) and (x > -0.5),Rosi,Incremental,online,20000,50,0.004805821560003096,2.402910780001548e-07,0.24029107800015478,0.0
2,"G[0,1000] (x > 0.5 -> F[0,100] (x < 0.0))",Rosi,Incremental,online,20000,50,9.829810674139981,0.0004914905337069991,491.4905337069991,1100.0
3,"(G[0,100] (x < 0.5)) or (G[100,150] (x > 0.0))",Rosi,Incremental,online,20000,50,0.2657231633399897,1.3286158166999485e-05,13.286158166999485,150.0
4,"(x < 0.0) U[0,1.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.0076642432600328905,3.8321216300164453e-07,0.3832121630016445,1.0
4,"(x < 0.0) U[0,100.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.9102943733400116,4.551471866700058e-05,45.51471866700058,100.0
4,"(x < 0.0) U[0,200.0] (x > 0.0)",Rosi,Incremental,online,20000,50,2.658460155760031,0.00013292300778800154,132.92300778800154,200.0
4,"(x < 0.0) U[0,300.0] (x > 0.0)",Rosi,Incremental,online,20000,50,5.3610053941199745,0.00026805026970599873,268.05026970599874,300.0
4,"(x < 0.0) U[0,400.0] (x > 0.0)",Rosi,Incremental,online,20000,50,8.872703974259984,0.00044363519871299924,443.6351987129992,400.0
4,"(x < 0.0) U[0,500.0] (x > 0.0)",Rosi,Incremental,online,20000,50,13.339205239160028,0.0006669602619580014,666.9602619580014,500.0
4,"(x < 0.0) U[0,600.0] (x > 0.0)",Rosi,Incremental,online,20000,50,19.180144466600087,0.0009590072233300043,959.0072233300043,600.0
4,"(x < 0.0) U[0,700.0] (x > 0.0)",Rosi,Incremental,online,20000,50,25.749240920919927,0.0012874620460459963,1287.4620460459962,700.0
4,"(x < 0.0) U[0,800.0] (x > 0.0)",Rosi,Incremental,online,20000,50,33.18984416167999,0.0016594922080839997,1659.4922080839997,800.0
4,"(x < 0.0) U[0,900.0] (x > 0.0)",Rosi,Incremental,online,20000,50,41.547298460879865,0.002077364923043993,2077.3649230439933,900.0
4,"(x < 0.0) U[0,1000.0] (x > 0.0)",Rosi,Incremental,online,20000,50,50.65503728673979,0.0025327518643369898,2532.75186433699,1000.0
5,"G[0,1.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.004233458319795318,2.116729159897659e-07,0.2116729159897659,1.0
5,"G[0,100.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.06270610918003512,3.135305459001756e-06,3.1353054590017564,100.0
5,"G[0,200.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.14880653497988533,7.4403267489942665e-06,7.440326748994266,200.0
5,"G[0,300.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.25041506760007903,1.2520753380003951e-05,12.520753380003951,300.0
5,"G[0,400.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.3600350676200469,1.8001753381002344e-05,18.001753381002345,400.0
5,"G[0,500.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.4729730824199214,2.364865412099607e-05,23.64865412099607,500.0
5,"G[0,600.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.5957773366400579,2.9788866832002895e-05,29.788866832002896,600.0
5,"G[0,700.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.7116787942399969,3.5583939711999846e-05,35.58393971199985,700.0
5,"G[0,800.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.8303576200400857,4.151788100200429e-05,41.51788100200429,800.0
5,"G[0,900.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.9506700583201746,4.753350291600873e-05,47.53350291600873,900.0
5,"G[0,1000.0] (x > 0.0)",Rosi,Incremental,online,20000,50,1.0685727315999611,5.3428636579998056e-05,53.428636579998056,1000.0
6,"F[0,1.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.004475546660141844,2.2377733300709223e-07,0.22377733300709224,1.0
6,"F[0,100.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.05776097424004547,2.8880487120022737e-06,2.8880487120022735,100.0
6,"F[0,200.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.1319173908801531,6.595869544007656e-06,6.595869544007655,200.0
6,"F[0,300.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.2153978008600825,1.0769890043004125e-05,10.769890043004125,300.0
6,"F[0,400.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.30142357171993356,1.5071178585996679e-05,15.071178585996678,400.0
6,"F[0,500.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.3894825909798601,1.9474129548993003e-05,19.474129548993,500.0
6,"F[0,600.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.4827421682597924,2.4137108412989618e-05,24.13710841298962,600.0
6,"F[0,700.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.5721149133400831,2.8605745667004157e-05,28.605745667004157,700.0
6,"F[0,800.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.6640488683800504,3.3202443419002517e-05,33.20244341900251,800.0
6,"F[0,900.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.7540433574999406,3.770216787499703e-05,37.70216787499703,900.0
6,"F[0,1000.0] (x > 0.0)",Rosi,Incremental,online,20000,50,0.8450275774600232,4.225137887300116e-05,42.25137887300116,1000.0
