formula_id,spec,semantics,algorithm,mode,n_samples,m_runs,avg_total_s,std_total_s,avg_per_sample_s,std_per_sample_s,avg_per_sample_us,std_per_sample_us,temporal_depth
6,"G[0,200.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.006584733319998577,0.00011440332804800607,3.2923666599992883e-07,5.720166402400304e-09,0.32923666599992885,0.005720166402400304,200.0
6,"G[0,300.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.006664658419999796,0.00012053454232443138,3.3323292099998976e-07,6.026727116221569e-09,0.33323292099998975,0.006026727116221569,300.0
6,"G[0,400.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007109012480002548,0.00020846900358223013,3.554506240001274e-07,1.0423450179111507e-08,0.3554506240001274,0.010423450179111508,400.0
6,"G[0,500.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007052953440002056,0.00014672739261781657,3.526476720001028e-07,7.336369630890829e-09,0.35264767200010283,0.007336369630890829,500.0
6,"G[0,600.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007257118399998035,0.00011868008092765064,3.628559199999017e-07,5.9340040463825324e-09,0.36285591999990174,0.005934004046382532,600.0
6,"G[0,700.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007431460060001882,0.00012660020585614516,3.715730030000941e-07,6.330010292807258e-09,0.3715730030000941,0.006330010292807258,700.0
6,"G[0,800.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007484986600006778,0.00012914726063861486,3.742493300003389e-07,6.457363031930743e-09,0.3742493300003389,0.006457363031930743,800.0
6,"G[0,900.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007493304979991535,0.00013323308549393774,3.746652489995768e-07,6.661654274696887e-09,0.37466524899957676,0.006661654274696887,900.0
6,"G[0,1000.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007617377460003354,0.00022490870728233606,3.808688730001677e-07,1.1245435364116803e-08,0.3808688730001677,0.011245435364116802,1000.0
6,"G[0,1100.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007094316700004128,0.000327013264998863,3.5471583500020643e-07,1.635066324994315e-08,0.3547158350002064,0.01635066324994315,1100.0
6,"G[0,1200.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007117368319998149,0.00021736661022052687,3.5586841599990746e-07,1.0868330511026344e-08,0.3558684159999075,0.010868330511026343,1200.0
6,"G[0,1300.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.006951914919989121,0.00020812156157467773,3.475957459994561e-07,1.0406078078733887e-08,0.3475957459994561,0.010406078078733887,1300.0
6,"G[0,1400.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.006971127480007908,0.00020543268322601143,3.4855637400039543e-07,1.0271634161300572e-08,0.3485563740003954,0.010271634161300572,1400.0
6,"G[0,1500.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007039713320000374,0.0002836420493743355,3.519856660000187e-07,1.4182102468716774e-08,0.3519856660000187,0.014182102468716774,1500.0
6,"G[0,1600.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007060499260005599,0.0002295949418620355,3.5302496300027997e-07,1.1479747093101775e-08,0.35302496300027997,0.011479747093101775,1600.0
6,"G[0,1700.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007030120820011234,0.0002303044095044013,3.5150604100056173e-07,1.1515220475220066e-08,0.3515060410005617,0.011515220475220066,1700.0
6,"G[0,1800.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007029954939994241,0.0002768104395762243,3.5149774699971203e-07,1.3840521978811216e-08,0.35149774699971204,0.013840521978811216,1800.0
6,"G[0,1900.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.006993579160000536,0.00020944317438946808,3.496789580000268e-07,1.0472158719473404e-08,0.3496789580000268,0.010472158719473403,1900.0
6,"G[0,2000.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.006908143520006433,0.0002527569746826607,3.4540717600032165e-07,1.2637848734133034e-08,0.34540717600032167,0.012637848734133034,2000.0
6,"G[0,2100.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007134919059999447,0.00016658902426996107,3.5674595299997236e-07,8.329451213498054e-09,0.35674595299997236,0.008329451213498054,2100.0
6,"G[0,2200.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.0069850541399978285,0.00027927319895170344,3.4925270699989143e-07,1.3963659947585172e-08,0.3492527069998914,0.013963659947585172,2200.0
6,"G[0,2300.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007060311699983685,0.00019638846388437062,3.5301558499918425e-07,9.819423194218531e-09,0.35301558499918423,0.009819423194218531,2300.0
6,"G[0,2400.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.00709846080000716,0.0003638945894597714,3.54923040000358e-07,1.819472947298857e-08,0.354923040000358,0.018194729472988568,2400.0
6,"G[0,2500.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007098886579985902,0.00026671232899387924,3.5494432899929506e-07,1.3335616449693962e-08,0.35494432899929507,0.013335616449693962,2500.0
6,"G[0,2600.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.00724239328000067,0.00025536779921538967,3.6211966400003347e-07,1.2768389960769483e-08,0.3621196640000335,0.012768389960769483,2600.0
6,"G[0,2700.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007535514139999577,0.0002123017573034333,3.7677570699997883e-07,1.0615087865171664e-08,0.3767757069999788,0.010615087865171664,2700.0
6,"G[0,2800.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007439274980004029,0.00011431574418346898,3.719637490002015e-07,5.715787209173449e-09,0.37196374900020146,0.005715787209173449,2800.0
6,"G[0,2900.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007435113419996924,0.00015751028096420538,3.7175567099984617e-07,7.87551404821027e-09,0.3717556709998462,0.00787551404821027,2900.0
6,"G[0,3000.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007511821740004052,0.00018521167483410238,3.755910870002026e-07,9.260583741705119e-09,0.3755910870002026,0.009260583741705119,3000.0
